action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841837,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NCCCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12)c1ccc(CNC2(C(=O)OCC3CCN(Cc4ccccc4)CC3)CCc3ccccc32)s1,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '13.11', 'le': '0.25', 'lle': '4.68', 'sei': '6.54'}",,CHEMBL5505816,,CHEMBL5505816,10.2,0,http://www.openphacts.org/units/Nanomolar,4056270,=,1,1,=,,Ki,nM,,0.0631,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,10.2
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841838,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NCCCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12)c1ccc(CNC2(C(=O)OCC3CCN(Cc4ccccc4)CC3)CCc3ccccc32)s1,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '13.50', 'le': '0.26', 'lle': '4.98', 'sei': '6.73'}",,CHEMBL5505816,,CHEMBL5505816,10.5,0,http://www.openphacts.org/units/Nanomolar,4056271,=,1,1,=,,Ki,nM,,0.03162,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,10.5
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841839,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NCCCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12)c1ccc(C(=O)N2CCC(C(=O)O[C@H]3CN4CCC3CC4)(c3ccccc3)CC2)cc1,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '12.50', 'le': '0.23', 'lle': '5.32', 'sei': '5.60'}",,CHEMBL5523340,,CHEMBL5523340,9.2,0,http://www.openphacts.org/units/Nanomolar,4056272,=,1,1,=,,Ki,nM,,0.631,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,9.2
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841840,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(c1ccc(OCc2ccc(CNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1)N1CCC(C(=O)O[C@@H]2CN3CCC2CC3)(c2ccccc2)CC1,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '12.82', 'le': '0.24', 'lle': '4.25', 'sei': '6.72'}",,CHEMBL5505925,,CHEMBL5505925,9.7,0,http://www.openphacts.org/units/Nanomolar,4056260,=,1,1,=,,Ki,nM,,0.1995,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,9.7
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841841,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(c1ccc(OCc2ccc(CNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1)N1CC(C(=O)O[C@@H]2CN3CCC2CC3)(c2ccccc2)C1,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '12.62', 'le': '0.23', 'lle': '4.53', 'sei': '6.37'}",,CHEMBL5542735,,CHEMBL5542735,9.2,0,http://www.openphacts.org/units/Nanomolar,4056275,=,1,1,=,,Ki,nM,,0.631,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,9.2
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841842,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NCCCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12)c1ccc(C(=O)C2CC(C(=O)O[C@H]3CN4CCC3CC4)(c3ccccc3)C2)cc1,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '13.86', 'le': '0.26', 'lle': '5.56', 'sei': '6.08'}",,CHEMBL5542602,,CHEMBL5542602,9.8,0,http://www.openphacts.org/units/Nanomolar,4056276,=,1,1,=,,Ki,nM,,0.1585,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,9.8
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841843,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(c1ccc(OCc2ccc(CNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1)N1CC(C(=O)OCC2CCN(Cc3ccccc3)CC2)(c2ccccc2)C1,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '11.90', 'le': '0.22', 'lle': '3.11', 'sei': '6.65'}",,CHEMBL5556756,,CHEMBL5556756,9.6,0,http://www.openphacts.org/units/Nanomolar,4056277,=,1,1,=,,Ki,nM,,0.2512,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,9.6
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841844,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NCCCOc1cccc([C@](O)(C(=O)O)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '12.55', 'le': '0.23', 'lle': '4.42', 'sei': '4.41'}",,CHEMBL5543004,,CHEMBL5543004,8.0,0,http://www.openphacts.org/units/Nanomolar,4056278,=,1,1,=,,Ki,nM,,10.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,8.0
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841845,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NCCCOc1cccc([C@](O)(C(=O)OCC2CCN(C3CCC3)CC2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '13.44', 'le': '0.25', 'lle': '5.30', 'sei': '6.11'}",,CHEMBL5555669,,CHEMBL5555669,10.6,0,http://www.openphacts.org/units/Nanomolar,4056279,=,1,1,=,,Ki,nM,,0.02512,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,10.6
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841846,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NCCCOc1cccc([C@](O)(C(=O)OCC2CCN(C3CCCC3)CC2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '13.33', 'le': '0.25', 'lle': '5.01', 'sei': '6.17'}",,CHEMBL5558825,,CHEMBL5558825,10.7,0,http://www.openphacts.org/units/Nanomolar,4056280,=,1,1,=,,Ki,nM,,0.01995,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,10.7
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841847,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NCCCOc1cccc([C@](O)(C(=O)OC[C@H]2CCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '12.21', 'le': '0.23', 'lle': '4.34', 'sei': '5.71'}",,CHEMBL5532469,,CHEMBL5532469,9.9,0,http://www.openphacts.org/units/Nanomolar,4056281,=,1,1,=,,Ki,nM,,0.1259,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,9.9
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841848,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NCCCOc1cccc([C@](O)(C(=O)OC[C@@H]2CCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '12.45', 'le': '0.23', 'lle': '4.54', 'sei': '5.82'}",,CHEMBL5558303,,CHEMBL5558303,10.1,0,http://www.openphacts.org/units/Nanomolar,4056282,=,1,1,=,,Ki,nM,,0.07943,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,10.1
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841849,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NCCCOc1cccc([C@](O)(C(=O)OC2CCN(Cc3ccccc3)CC2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '12.70', 'le': '0.23', 'lle': '4.60', 'sei': '5.94'}",,CHEMBL5542277,,CHEMBL5542277,10.3,0,http://www.openphacts.org/units/Nanomolar,4056283,=,1,1,=,,Ki,nM,,0.05012,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,10.3
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841850,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NCCCOc1cccc([C@](O)(C(=O)O[C@@H]2CCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '12.30', 'le': '0.23', 'lle': '4.49', 'sei': '5.65'}",,CHEMBL5512578,,CHEMBL5512578,9.8,0,http://www.openphacts.org/units/Nanomolar,4056284,=,1,1,=,,Ki,nM,,0.1585,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,9.8
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841851,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NCCCOc1cccc([C@](O)(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '11.80', 'le': '0.22', 'lle': '4.09', 'sei': '5.42'}",,CHEMBL5523438,,CHEMBL5523438,9.4,0,http://www.openphacts.org/units/Nanomolar,4056285,=,1,1,=,,Ki,nM,,0.3981,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,9.4
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841852,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NCCCOc1cccc([C@](O)(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1.O=CO,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '11.71', 'le': '0.22', 'lle': '3.80', 'sei': '5.48'}",,CHEMBL5558239,,CHEMBL6069241,9.5,0,http://www.openphacts.org/units/Nanomolar,4056286,=,1,1,=,,Ki,nM,,0.3162,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,9.5
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841853,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NCCCOc1cccc([C@](O)(C(=O)O[C@H]2CCCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1.O=CO,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '11.47', 'le': '0.21', 'lle': '3.60', 'sei': '5.36'}",,CHEMBL5557820,,CHEMBL6069216,9.3,0,http://www.openphacts.org/units/Nanomolar,4056287,=,1,1,=,,Ki,nM,,0.5012,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,9.3
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841854,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,CN1CCC(COC(=O)[C@](O)(c2ccccc2)c2cccc(OCCCNC(=O)c3ccc(CNC[C@H](O)c4ccc(O)c5[nH]c(=O)ccc45)cc3)c2)CC1,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '13.89', 'le': '0.26', 'lle': '6.02', 'sei': '6.00'}",,CHEMBL5518087,,CHEMBL5518087,10.4,0,http://www.openphacts.org/units/Nanomolar,4056288,=,1,1,=,,Ki,nM,,0.03981,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,10.4
"{'action_type': 'AGONIST', 'description': 'Binds to and activates a receptor, often mimicking the effect of the endogenous ligand', 'parent_type': 'POSITIVE MODULATOR'}",,25841855,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5503898,Displacement of [125I]-Cyanopindolol from human beta2 adrenoceptor assessed as inhibition constant incubated for 1 hrs by Microbeta scintillation counter,B,,,BAO_0000192,BAO_0000357,single protein format,CN1CCC[C@H](OC(=O)[C@](O)(c2ccccc2)c2cccc(OCCCNC(=O)c3ccc(CNC[C@H](O)c4ccc(O)c5[nH]c(=O)ccc45)cc3)c2)C1.O=CO.O=CO,,,CHEMBL5500396,J Med Chem,2024.0,"{'bei': '14.42', 'le': '0.27', 'lle': '6.47', 'sei': '6.11'}",,CHEMBL5523404,,CHEMBL6068634,10.6,0,http://www.openphacts.org/units/Nanomolar,4056289,=,1,1,=,,Ki,nM,,0.02512,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pKi,,UO_0000065,,10.6
